P_value,logOR,OR,gene
0.004068413,-0.075851378,0.92695396207413,ENSG00000153406
1.0,-0.027941529,0.9724452249837033,ENSG00000173599
1.0,-0.01518344,0.9849312472424719,ENSG00000075151
1.0,-0.036019452,0.9646215294826335,ENSG00000073969
6.96155e-05,-0.062061019,0.9398255378269258,ENSG00000088367
1.92087e-16,-0.096750494,0.9077824750536413,ENSG00000105202
1.0,-0.013260909,0.986826629479921,ENSG00000138621
3.14399e-15,-0.122492226,0.8847127826739223,ENSG00000185100
1.0,0.045583012,1.0466378845119308,ENSG00000088387
0.099222691,0.044191626,1.0451826198645568,ENSG00000171316
1.0,-0.005538814,0.9944764969490542,ENSG00000124713
2.01494e-05,-0.084838814,0.9186603476550721,ENSG00000138801
1.0,0.028399544,1.028806655841877,ENSG00000272886
1.0,-0.060714748,0.9410916497672257,ENSG00000118503
1.0,0.031077239,1.0315651778722872,ENSG00000163191
1.0,-0.027408711,0.9729634993642869,ENSG00000108771
1.0,0.011451894,1.0115177179678185,ENSG00000136560
1.0,0.01193545,1.012006961708288,ENSG00000167880
2.11975e-05,0.064565363,1.066695298370853,ENSG00000136146
1.0,0.01979059,1.0199877220317937,ENSG00000127743
1.0,0.048228272,1.0494101789455306,ENSG00000029559
0.058255074,-0.032662428,0.9678652286497316,ENSG00000158813
1.0,0.044682754,1.045696064387456,ENSG00000049249
1.0,-0.031884594,0.9686183599996063,ENSG00000112116
0.834897839,-0.041483551,0.9593651158084755,ENSG00000011405
1.0,0.003508995,1.003515158730346,ENSG00000166200
1.35459e-06,-0.065410227,0.9366831318400811,ENSG00000117586
6.76747e-13,0.098762301,1.1038038952913947,ENSG00000140285
1.0,-0.027330219,0.9730398722125686,ENSG00000112715
1.0,0.022990183,1.0232564941889064,ENSG00000184292
1.0,0.027278081,1.0276535339558162,ENSG00000156299
1.0,0.037331811,1.0380373959276563,ENSG00000107186
2.63686e-10,-0.092091814,0.9120214093672092,ENSG00000031823
1.0,-0.000830535,0.9991698097987308,ENSG00000077984
0.061225168,0.050339858,1.0516284399878992,ENSG00000167754
1.0,0.003079327,1.003084072997629,ENSG00000100453
0.000326247,-0.037059397,0.9636188975775349,ENSG00000104332
5.075069999999999e-20,-0.111277724,0.894690237470319,ENSG00000102189
1.0,-0.016932784,0.9832097698417829,ENSG00000140396
1.3535299999999999e-20,-0.112905298,0.8932352472750532,ENSG00000176697
1.0,0.032550741,1.033086311646617,ENSG00000196083
1.0,-0.051642566,0.9496682499069905,ENSG00000104432
1.0,0.011233299,1.0112966294175656,ENSG00000243364
1.0,0.044704521,1.0457188263014179,ENSG00000176692
1.0,0.022185168,1.0224330888335353,ENSG00000130477
1.0,0.032866524,1.033412594255907,ENSG00000134470
1.0,0.000416933,1.000417019928644,ENSG00000135346
0.440431219,0.058299263,1.0600321766569423,ENSG00000181634
0.000260868,-0.046993111,0.9540939703210929,ENSG00000100365
1.0,-0.004443025,0.9955668306338968,ENSG00000120659
1.0,0.029523557,1.0299636980409488,ENSG00000099985
0.000295156,0.064502985,1.0666287621267518,ENSG00000008438
1.0,0.030378164,1.0308442884528102,ENSG00000110448
1.0,-0.013871423,0.9862243418782645,ENSG00000187391
1.0,-0.002538187,0.9974650314730189,ENSG00000057294
1.0,-0.045261065,0.9557479369256431,ENSG00000131142
0.003654455,0.054136564,1.0556287531969861,ENSG00000167434
1.07684e-10,-0.094275086,0.9100323906352737,ENSG00000205726
1.0,0.041877197,1.0427664160434924,ENSG00000133112
0.001689967,0.045345711,1.0463895457619805,ENSG00000110169
1.0,-0.011791412,0.9882778342608509,ENSG00000129946
1.0,0.007613608,1.0076426652099795,ENSG00000101441
0.404980431,0.038930418,1.039698136857411,ENSG00000142748
1.0,0.044774424,1.045791927739508,ENSG00000143184
1.0,0.008333583,1.0083684039633938,ENSG00000115604
1.0,0.013214527,1.013302224730828,ENSG00000111981
1.0,-0.055154209,0.9463392026786297,ENSG00000171914
0.001260186,-0.075113695,0.9276380125289102,ENSG00000086475
1.0,0.031976047,1.032492773709513,ENSG00000169194
0.115529253,0.058097358,1.0598181724652995,ENSG00000172594
1.0,0.02409533,1.0243879681410513,ENSG00000167779
3.80592e-11,-0.102425999,0.9026449439099722,ENSG00000023892
1.29988e-08,-0.095175769,0.9092131089435107,ENSG00000159231
9.15047e-05,-0.042672936,0.9582247396378003,ENSG00000090554
2.59243e-19,-0.114821763,0.8915250324937147,ENSG00000113070
0.359845028,0.047101223,1.048228108503541,ENSG00000213809
9.14875e-07,0.093309386,1.0978013270942792,ENSG00000182022
9.92603e-06,-0.084992488,0.9185191842916537,ENSG00000110619
1.0,-0.006184113,0.9938349692708957,ENSG00000041357
1.0,-0.016201367,0.9839291692404147,ENSG00000159189
5.89148e-10,0.092112521,1.0964881930877468,ENSG00000122756
0.000192311,0.071107364,1.0736964960309137,ENSG00000115523
1.0,-0.011028374,0.9890322155771533,ENSG00000116176
1.0,-0.022403245,0.9778458440910625,ENSG00000255690
0.108793375,0.05474093,1.0562669321514466,ENSG00000100665
1.0,-0.016811915,0.983328616605754,ENSG00000138698
7.96328e-05,-0.078492153,0.9245093145276808,ENSG00000136371
0.072311662,-0.058231604,0.943431419641305,ENSG00000105329
1.0,0.048604852,1.0498054402497978,ENSG00000275718
1.0,-0.015559254,0.9845611658359633,ENSG00000113140
1.0,0.024169342,1.0244637879491025,ENSG00000186340
0.005226083,-0.051766213,0.9495508335361348,ENSG00000054967
1.0,-0.031778323,0.9687213015110937,ENSG00000139200
1.0,-0.02069587,0.9795168197242025,ENSG00000148926
1.0,-0.00577836,0.9942383026125053,ENSG00000196154
1.0,-0.034830757,0.9657688520448215,ENSG00000108375
1.60703e-11,-0.075178309,0.9275780760627569,ENSG00000173530
1.0,0.048277442,1.0494617797126238,ENSG00000183579
1.0,-0.010785899,0.9892720602406176,ENSG00000107738
1.0,0.033504598,1.0340721983793157,ENSG00000099617
1.0,0.014677798,1.0147860458419542,ENSG00000204444
1.0,-0.016857316,0.9832839735166595,ENSG00000171855
1.0,0.021858958,1.0220996153297799,ENSG00000186803
0.278210004,0.049323241,1.050559879888336,ENSG00000214042
1.0,-0.028250708,0.9721446118155221,ENSG00000125266
1.0,0.01968359,1.0198785891842477,ENSG00000114455
1.0,0.010544149,1.0105999344366488,ENSG00000115590
1.0,-0.032435495,0.9680848941333957,ENSG00000139211
0.000126244,0.073378417,1.076137688669005,ENSG00000171509
0.006171375,-0.061285169,0.940554984404422,ENSG00000125810
0.771523223,0.045334125,1.0463774223629343,ENSG00000169752
0.001505902,0.05791863,1.0596287702092186,ENSG00000184678
1.0,0.02676013,1.027121397602425,ENSG00000275714
0.000471369,-0.056843837,0.9447415915286297,ENSG00000187608
1.0,0.005405064,1.0054196977119254,ENSG00000136696
0.000101386,0.089411607,1.093530668583783,ENSG00000136694
1.06407e-05,-0.071105171,0.9313639345001763,ENSG00000187608
1.0,0.004181514,1.0041902687280855,ENSG00000143590
0.000338798,-0.076968907,0.9259186427472816,ENSG00000166913
9.41595e-11,-0.062711059,0.9392148121538804,ENSG00000108953
1.0,0.017508401,1.0176625714981133,ENSG00000164111
1.0,0.030958392,1.0314425867305317,ENSG00000132631
0.021742309,0.055374415,1.0569362733953955,ENSG00000100526
1.0,0.029960475,1.030413806042953,ENSG00000092871
1.0,-0.013154677,0.9869314676149076,ENSG00000163440
6.62891e-12,-0.081618658,0.9216233453826144,ENSG00000057657
2.81531e-20,-0.130179547,0.877937785673015,ENSG00000138279
1.0,0.027480343,1.0278614102369288,ENSG00000065970
1.0,0.001271764,1.0012725730347667,ENSG00000168517
1.0,0.025770884,1.026105824277078,ENSG00000166313
1.0,0.005008179,1.005020740890425,ENSG00000162444
0.000324037,-0.053763009,0.9476566659923883,ENSG00000145833
1.0,0.019175047,1.0193600689229676,ENSG00000132840
0.014384831,0.046342145,1.0474327235252054,ENSG00000196465
5.13838e-05,-0.051230453,0.9500597011940063,ENSG00000124217
1.0,0.009120661,1.0091623809699772,ENSG00000204389
1.55803e-12,-0.083181104,0.9201844830381891,ENSG00000162627
1.0,-0.053198325,0.948191943666313,ENSG00000147443
1.0,0.010494536,1.0105497967858517,ENSG00000080561
1.0,0.019382707,1.0195717712151684,ENSG00000108578
3.08542e-09,-0.070759863,0.9316855974508695,ENSG00000088179
1.0,0.024712837,1.025020730229497,ENSG00000173848
1.29877e-06,0.067341261,1.0696604492904394,ENSG00000271303
1.09682e-11,-0.104649345,0.900640281239673,ENSG00000154917
4.03603e-11,-0.110130119,0.895717577838012,ENSG00000085377
0.000516498,0.049008819,1.0502296126741417,ENSG00000119396
1.0,-0.011811869,0.9882576172679857,ENSG00000128829
0.006910068,-0.041185877,0.959650736368757,ENSG00000131196
3.31372e-36,-0.159333847,0.8527116362232404,ENSG00000108774
1.0,-0.034347033,0.9662361306248285,ENSG00000135439
1.0,-0.006155997,0.9938629123277133,ENSG00000141644
1.0,0.010531173,1.01058682097698,ENSG00000169045
1.20487e-10,-0.071692605,0.9308169803241453,ENSG00000100023
0.00012348,-0.079234709,0.9238230694083701,ENSG00000111237
0.423569859,-0.053565702,0.9478436637335603,ENSG00000108055
0.004837963,-0.070713084,0.9317291817908406,ENSG00000170142
1.0,0.028334341,1.0287395767483989,ENSG00000101191
1.0,-0.016802102,0.9833382660568136,ENSG00000146425
1.0,-0.012933789,0.9871494930116366,ENSG00000006451
1.0,-0.01734391,0.9828056298238739,ENSG00000109047
1.0,-0.009964581,0.9900849009452485,ENSG00000054116
1.0,-0.043328191,0.9575970637523682,ENSG00000187773
1.0,-0.015638447,0.9844831985708289,ENSG00000138379
1.0,0.002109432,1.0021116584168979,ENSG00000135414
1.0,-0.033921944,0.9666469542874834,ENSG00000177150
1.0,0.020629335,1.0208435905112383,ENSG00000143434
1.0,-0.023040385,0.9772230178247915,ENSG00000010327
0.79919617,-0.049949801,0.9512771764651349,ENSG00000235750
1.62416e-08,-0.065911518,0.9362136986873756,ENSG00000184454
0.871922895,-0.038890774,0.9618557630665293,ENSG00000213417
4.11434e-05,0.066424843,1.0686806422258088,ENSG00000161298
0.005578059,-0.052446293,0.9489052825433043,ENSG00000154978
1.0,-0.024164656,0.9761249716916902,ENSG00000167625
0.015417341,-0.068317804,0.9339636090365366,ENSG00000184900
1.0,0.02341071,1.023686891663175,ENSG00000102974
1.0,0.016602031,1.016740610555171,ENSG00000110429
1.0,-0.010424353,0.9896297922613032,ENSG00000111266
3.46315e-13,-0.082103585,0.9211765336828924,ENSG00000269556
1.0,0.047528931,1.048676539943394,ENSG00000138039
1.0,-0.023668343,0.976609555447427,ENSG00000132541
0.035580977,-0.03676513,0.9639025005451192,ENSG00000170899
0.000674023,-0.072178819,0.9303645140834981,ENSG00000104129
4.4178099999999994e-20,0.121368107,1.1290404435732415,ENSG00000099326
1.0,-0.025721455,0.974606523577817,ENSG00000112130
0.002737256,-0.067964026,0.9342940832680239,ENSG00000136603
1.0,0.003470472,1.0034765010604958,ENSG00000165912
1.0350700000000001e-32,-0.154855178,0.8565392142238546,ENSG00000063046
1.94564e-06,-0.04558868,0.9554348708506585,ENSG00000162909
1.0,-0.019356258,0.9808298715037045,ENSG00000105221
1.0,-0.044237855,0.9567263682571814,ENSG00000105355
1.0,-0.02427242,0.9760197862279457,ENSG00000143851
1.0,0.02484314,1.0251543022079337,ENSG00000157020
7.14987e-29,-0.126368956,0.8812896296950935,ENSG00000158805
1.0,0.030957241,1.0314413995407976,ENSG00000197253
1.0,-0.016803971,0.9833364281993119,ENSG00000143125
1.0,0.028136971,1.0285365544540503,ENSG00000165197
1.0,0.012704034,1.0127850730506058,ENSG00000176919
1.0,0.020341832,1.0205501371028245,ENSG00000175315
0.130494778,0.051439,1.0527849644505556,ENSG00000172232
1.0,0.024089072,1.0243815575412054,ENSG00000006016
0.009470035,-0.072085806,0.9304510541026576,ENSG00000100852
1.0,-0.000455666,0.9995444377999853,ENSG00000012223
1.0,-0.04033684,0.9604658613376742,ENSG00000108622
0.164489958,-0.037502396,0.9631921099097617,ENSG00000107831
1.0,-0.022318118,0.9779290887173648,ENSG00000039068
1.0,0.027102899,1.0274735233222025,ENSG00000167244
1.0,-0.034998192,0.9656071620737373,ENSG00000188015
1.0,0.03480701,1.035419863836682,ENSG00000166342
1.0,-0.042702247,0.9581966535240749,ENSG00000117899
9.16681e-15,-0.114209878,0.8920707102172039,ENSG00000100147
1.0,0.05697471,1.058629037328602,ENSG00000134940
0.358461239,-0.061453734,0.9403964531152647,ENSG00000196420
0.578238901,0.055661307,1.0572395434575397,ENSG00000172016
1.0,2.04605e-05,1.0000204607093175,ENSG00000079689
1.0,0.008659912,1.008697517513018,ENSG00000132465
0.005864296,0.057973714,1.0596871404080141,ENSG00000188730
1.0,-0.020589232,0.9796212790083898,ENSG00000198901
1.0,-0.048866171,0.9523085676741695,ENSG00000092847
0.193278458,-0.050561829,0.9506951463249166,ENSG00000164109
4.5521e-09,-0.094111206,0.9101815389643313,ENSG00000169504
1.0,-0.005624639,0.9943911496662212,ENSG00000119929
3.88888e-12,-0.106601552,0.8988837600824625,ENSG00000140830
3.52999e-09,-0.075933296,0.9268780309695693,ENSG00000197747
0.082508857,0.046050706,1.0471275052581075,ENSG00000133101
8.85658e-26,0.142007094,1.1525848249447512,ENSG00000145920
0.014987357,-0.065661224,0.9364480566868519,ENSG00000169372
1.0,-0.035385441,0.9652333040585748,ENSG00000126070
1.0,0.019808708,1.020006202336754,ENSG00000087086
2.44273e-11,-0.103976752,0.9012462493504635,ENSG00000172020
1.0,-0.015978072,0.9841489002357636,ENSG00000117228
4.35667e-05,-0.063995016,0.9380096745592973,ENSG00000116586
1.0,-0.014928025,0.9851828455866142,ENSG00000162521
1.0,-0.022594732,0.9776586172502402,ENSG00000132581
1.67395e-05,0.064285031,1.0663963114542283,ENSG00000198832
1.0,-0.011715081,0.9883532733753527,ENSG00000165410
1.0,0.038492593,1.0392430306563476,ENSG00000113889
1.0,-0.026520581,0.9738280012751936,ENSG00000111537
0.052915301,0.034863521,1.0354783781019414,ENSG00000110169
1.9133000000000002e-25,-0.118861211,0.8879310272698541,ENSG00000166922
1.0,-0.002852067,0.9971519962792535,ENSG00000148677
1.0,-0.018325366,0.981841522533482,ENSG00000110243
6.85461e-05,0.052133135,1.0535159930287632,ENSG00000130208
0.05793468,0.049466196,1.0507100734111672,ENSG00000135298
1.0,0.021998913,1.0222426732920484,ENSG00000125999
1.0,0.031995391,1.0325127464429034,ENSG00000164619
2.49619e-18,-0.121427365,0.8856553805912037,ENSG00000178096
1.0,-0.041813344,0.9590487760750197,ENSG00000204256
0.022291421,0.050795412,1.052107622668756,ENSG00000169605
0.025542509,0.077346851,1.0804167550419148,ENSG00000153002
5.45128e-08,-0.077284861,0.9256261412593719,ENSG00000196188
1.0,0.01927612,1.0194631039101538,ENSG00000162733
1.06263e-08,-0.058245431,0.9434183749052506,ENSG00000124205
0.005928152,0.054112408,1.0556032537368076,ENSG00000133116
1.0,-0.028261603,0.9721340203576735,ENSG00000145384
1.0,-0.017713403,0.9824425571038383,ENSG00000170323
0.028976328,0.057417987,1.0590984072551426,ENSG00000118257
1.0,-0.005505945,0.9945091849342401,ENSG00000203747
0.459021865,0.051087025,1.0524144756679126,ENSG00000165060
3.3316e-09,-0.073593389,0.9290493787476067,ENSG00000069482
1.0,0.022906733,1.0231711069972966,ENSG00000183087
1.0,0.043637606,1.0446037281630967,ENSG00000107731
0.726036366,0.044808404,1.0458274643529764,ENSG00000134184
0.000952801,-0.081158115,0.9220478903160618,ENSG00000127554
1.0,0.001777211,1.0017787911754323,ENSG00000125968
1.0,0.017831365,1.0179912929525954,ENSG00000115738
1.0,0.017726107,1.0178841468641722,ENSG00000137080
1.0,0.030856053,1.031337035328753,ENSG00000236637
1.0,0.030196449,1.0306569856013184,ENSG00000101197
1.0,0.013842373,1.013938622238326,ENSG00000213398
3.618e-09,-0.11214281,0.8939165881563901,ENSG00000134333
0.044891405,-0.046908374,0.9541748208073214,ENSG00000185674
1.0,0.015175257,1.0152909858766022,ENSG00000206075
1.09608e-06,-0.085809843,0.9177687347773877,ENSG00000109339
1.0,-0.036158137,0.9644877602219266,ENSG00000137674
0.543477484,0.043916268,1.0448948600890127,ENSG00000147588
1.23513e-13,-0.098070529,0.9065849609683249,ENSG00000204386
2.9241399999999995e-20,-0.115966426,0.890505120614503,ENSG00000115318
3.20396e-10,-0.077587851,0.9253457282781415,ENSG00000188770
3.10576e-10,-0.092879044,0.9113037212829729,ENSG00000036473
1.0,-0.041419352,0.9594267080666048,ENSG00000125879
3.71658e-07,-0.086527303,0.9171105085746551,ENSG00000197122
1.0,-0.009541757,0.9905036211196371,ENSG00000168081
4.24759e-16,-0.115335309,0.8910673109199789,ENSG00000198805
1.0,0.007886229,1.0079174072095294,ENSG00000132329
1.0,0.012639966,1.0127201880150951,ENSG00000122679
1.0,-0.010337855,0.9897153969613385,ENSG00000115963
1.0,-0.036183573,0.964463227823262,ENSG00000125851
1.0,0.012735683,1.012817127192621,ENSG00000196743
1.0,0.006676151,1.006698486172751,ENSG00000206073
1.0,-0.009370281,0.990673483281798,ENSG00000157168
3.89013e-15,-0.105657593,0.8997326701028374,ENSG00000140263
1.0,0.036978703,1.0376709213252198,ENSG00000161011
1.0,-0.0140745,0.9860240827322904,ENSG00000145850
1.4787e-31,-0.130981886,0.8772336644577248,ENSG00000135318
5.01692e-05,-0.047745834,0.9533760720686303,ENSG00000106927
1.63302e-06,0.073447237,1.0762117510131952,ENSG00000143537
1.0,0.043104947,1.0440474587499642,ENSG00000166825
1.0,-0.033350724,0.9671992800954672,ENSG00000197635
1.0,0.050827546,1.0521414316383086,ENSG00000153563
1.0,-0.034927387,0.9656755343093675,ENSG00000166997
1.0,0.031471853,1.0319723282617266,ENSG00000112280
1.0,0.010055405,1.0101061304639867,ENSG00000164932
2.19462e-05,-0.070223329,0.9321856125767751,ENSG00000244414
0.384181846,0.051169951,1.0525017518094024,ENSG00000049860
1.0,0.045987476,1.0470612974791311,ENSG00000266200
1.0,0.028695254,1.0291109292442027,ENSG00000120256
4.90611e-07,-0.084485996,0.9189845247460047,ENSG00000127445
1.0,-0.049514477,0.9516913804006182,ENSG00000100979
1.0,0.043989063,1.0449709259789275,ENSG00000143954
1.0,-0.008623594,0.9914134825325378,ENSG00000112303
1.0,0.038437756,1.039186043248799,ENSG00000164047
1.0,0.011398289,1.011463497013817,ENSG00000166535
1.0,-0.000226727,0.9997732987006239,ENSG00000188157
1.0,-0.011296966,0.9887666051083273,ENSG00000002726
1.6068e-11,-0.091531914,0.912532193134886,ENSG00000198848
1.0,-0.007337281,0.9926895711322207,ENSG00000174807
1.43969e-12,0.093047568,1.0975139405695462,ENSG00000150938
2.77942e-10,0.086050883,1.0898617823313534,ENSG00000137440
1.0,0.005486734,1.005501813691798,ENSG00000110203
1.0,-0.003425889,0.9965799726620086,ENSG00000002587
1.0,-0.027900761,0.972484870438763,ENSG00000088812
3.31698e-07,0.086736307,1.0906090558239832,ENSG00000143768
3.17113e-12,0.103838995,1.109421818075437,ENSG00000143768
1.0,0.020606619,1.0208204012916204,ENSG00000101197
1.0,0.015232351,1.0153489545549659,ENSG00000147650
4.45126e-08,-0.083815615,0.9196008010575734,ENSG00000108784
0.000220746,-0.087198143,0.9164954804768725,ENSG00000221890
1.0,0.008623595,1.0086608853104642,ENSG00000052344
1.0,-0.043180608,0.9577383992289283,ENSG00000114200
1.0,0.014946724,1.015058984892677,ENSG00000173432
1.0,-0.009506141,0.990538899524841,ENSG00000148965
0.707737765,-0.047629182,0.9534872917810641,ENSG00000171603
1.14567e-09,-0.106456904,0.8990137912247366,ENSG00000122694
2.23393e-35,-0.146286112,0.863910492662504,ENSG00000148218
1.0,-0.021990349,0.9782496760932763,ENSG00000164708
0.015595963,-0.06967767,0.9326944068474105,ENSG00000248144
0.022892523,-0.080693876,0.9224760402808805,ENSG00000100983
1.0,-0.032975983,0.9675617972416659,ENSG00000091140
1.0,-0.013802804,0.9862920179282847,ENSG00000159176
1.47266e-11,0.092931949,1.0973870544406166,ENSG00000196411
5.87146e-07,0.067599537,1.0699367525923602,ENSG00000038945
0.002020583,-0.075427997,0.9273464998602036,ENSG00000146701
1.0,-0.020165152,0.9800368049022747,ENSG00000172382
1.0,-0.027861614,0.9725229410491563,ENSG00000178235
1.0,-0.026787453,0.9735681485240912,ENSG00000026025
1.0,0.042296064,1.0432032879731112,ENSG00000223572
2.90403e-11,0.091548722,1.0958701683781995,ENSG00000129437
6.35738e-13,-0.097840792,0.9067932610036994,ENSG00000221823
1.65941e-16,-0.133058777,0.8754136364092729,ENSG00000092621
1.0,0.047961248,1.049129998651004,ENSG00000087085
0.009257512,0.07503156,1.0779181694452433,ENSG00000240038
1.0,0.042097525,1.042996191994515,ENSG00000138792
0.506323088,-0.061402613,0.9404445283511609,ENSG00000163297
